open,high,low,last,close,volume,date,symbol,exchange
239.83,240.38,234.52,237.52,238.49,29182.0,2021-01-11T15:50:00+0000,AMGN,IEXG
239.83,240.38,234.52,237.175,238.49,26083.0,2021-01-11T15:45:00+0000,AMGN,IEXG
239.83,240.38,234.52,237.245,238.49,21955.0,2021-01-11T15:40:00+0000,AMGN,IEXG
239.83,240.38,234.52,237.345,238.49,20244.0,2021-01-11T15:35:00+0000,AMGN,IEXG
239.83,240.38,234.52,237.06,238.49,17541.0,2021-01-11T15:30:00+0000,AMGN,IEXG
239.83,240.38,234.52,236.735,238.49,17270.0,2021-01-11T15:25:00+0000,AMGN,IEXG
239.83,240.38,234.52,236.165,238.49,16395.0,2021-01-11T15:20:00+0000,AMGN,IEXG
239.83,240.38,234.52,235.36,238.49,15165.0,2021-01-11T15:15:00+0000,AMGN,IEXG
239.83,240.38,234.52,234.965,238.49,14923.0,2021-01-11T15:10:00+0000,AMGN,IEXG
239.83,240.38,236.22,236.905,238.49,7843.0,2021-01-11T15:00:00+0000,AMGN,IEXG
239.83,240.38,236.22,236.67,238.49,6417.0,2021-01-11T14:55:00+0000,AMGN,IEXG
239.83,240.38,236.53,236.655,238.49,5763.0,2021-01-11T14:50:00+0000,AMGN,IEXG
239.83,240.38,238.88,238.88,238.49,4265.0,2021-01-11T14:40:00+0000,AMGN,IEXG
239.83,240.38,239.49,239.87,238.49,2181.0,2021-01-11T14:35:00+0000,AMGN,IEXG
239.83,239.89,239.49,239.855,238.49,706.0,2021-01-11T14:30:00+0000,AMGN,IEXG
235.53,238.86,235.1,238.49,234.02,2511396.0,2021-01-09T02:00:00+0000,AMGN,IEXG
235.445,238.73,235.12,238.27,234.02,137976.0,2021-01-08T20:55:00+0000,AMGN,IEXG
235.445,238.73,235.12,238.6,234.02,135410.0,2021-01-08T20:50:00+0000,AMGN,IEXG
235.445,238.415,235.12,238.36,234.02,133963.0,2021-01-08T20:45:00+0000,AMGN,IEXG
235.445,238.415,235.12,238.285,234.02,131752.0,2021-01-08T20:40:00+0000,AMGN,IEXG
235.445,238.185,235.12,238.185,234.02,127771.0,2021-01-08T20:35:00+0000,AMGN,IEXG
235.445,238.01,235.12,237.76,234.02,122450.0,2021-01-08T20:25:00+0000,AMGN,IEXG
235.445,238.01,235.12,237.71,234.02,118386.0,2021-01-08T20:15:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.71,234.02,115006.0,2021-01-08T20:05:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.55,234.02,113173.0,2021-01-08T20:00:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.48,234.02,111944.0,2021-01-08T19:55:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.49,234.02,110861.0,2021-01-08T19:50:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.2,234.02,110083.0,2021-01-08T19:45:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.285,234.02,109117.0,2021-01-08T19:40:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.145,234.02,107079.0,2021-01-08T19:35:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.425,234.02,105054.0,2021-01-08T19:30:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.29,234.02,104009.0,2021-01-08T19:25:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.07,234.02,103331.0,2021-01-08T19:20:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.74,234.02,101936.0,2021-01-08T19:15:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.63,234.02,101007.0,2021-01-08T19:10:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.44,234.02,100188.0,2021-01-08T19:05:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.42,234.02,99352.0,2021-01-08T19:00:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.465,234.02,98686.0,2021-01-08T18:55:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.37,234.02,97826.0,2021-01-08T18:50:00+0000,AMGN,IEXG
235.445,237.82,235.12,235.42,234.02,95408.0,2021-01-08T18:40:00+0000,AMGN,IEXG
235.445,237.82,235.12,235.81,234.02,94608.0,2021-01-08T18:35:00+0000,AMGN,IEXG
235.445,237.82,235.12,235.87,234.02,93844.0,2021-01-08T18:30:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.03,234.02,89252.0,2021-01-08T18:15:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.155,234.02,87934.0,2021-01-08T18:10:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.49,234.02,87099.0,2021-01-08T18:05:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.45,234.02,86216.0,2021-01-08T18:00:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.73,234.02,84965.0,2021-01-08T17:50:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.895,234.02,83590.0,2021-01-08T17:45:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.09,234.02,82363.0,2021-01-08T17:35:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.89,234.02,80120.0,2021-01-08T17:25:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.82,234.02,79620.0,2021-01-08T17:20:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.95,234.02,78867.0,2021-01-08T17:15:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.835,234.02,78619.0,2021-01-08T17:10:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.37,234.02,75919.0,2021-01-08T17:00:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.0,234.02,74087.0,2021-01-08T16:55:00+0000,AMGN,IEXG
235.445,237.82,235.12,235.97,234.02,72643.0,2021-01-08T16:50:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.28,234.02,70262.0,2021-01-08T16:45:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.31,234.02,69311.0,2021-01-08T16:40:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.51,234.02,67631.0,2021-01-08T16:35:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.675,234.02,64180.0,2021-01-08T16:25:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.23,234.02,62813.0,2021-01-08T16:20:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.755,234.02,61218.0,2021-01-08T16:15:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.615,234.02,49496.0,2021-01-08T15:55:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.47,234.02,47248.0,2021-01-08T15:50:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.25,234.02,44485.0,2021-01-08T15:45:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.28,234.02,42066.0,2021-01-08T15:40:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.57,234.02,38411.0,2021-01-08T15:35:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.39,234.02,35496.0,2021-01-08T15:30:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.125,234.02,30022.0,2021-01-08T15:25:00+0000,AMGN,IEXG
235.445,237.82,235.12,237.14,234.02,25694.0,2021-01-08T15:20:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.78,234.02,22508.0,2021-01-08T15:15:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.415,234.02,18997.0,2021-01-08T15:10:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.36,234.02,17209.0,2021-01-08T15:05:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.68,234.02,13960.0,2021-01-08T15:00:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.575,234.02,11436.0,2021-01-08T14:55:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.56,234.02,10462.0,2021-01-08T14:50:00+0000,AMGN,IEXG
235.445,237.82,235.12,236.795,234.02,9514.0,2021-01-08T14:45:00+0000,AMGN,IEXG
235.445,237.69,235.12,237.615,234.02,6029.0,2021-01-08T14:40:00+0000,AMGN,IEXG
235.445,236.975,235.12,236.975,234.02,3280.0,2021-01-08T14:35:00+0000,AMGN,IEXG
235.445,235.67,235.12,235.27,234.02,560.0,2021-01-08T14:30:00+0000,AMGN,IEXG
231.86,235.37,231.465,234.02,233.25,2648082.0,2021-01-08T02:00:00+0000,AMGN,IEXG
232.99,235.355,231.4,233.965,233.25,161051.0,2021-01-07T20:55:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.12,233.25,154922.0,2021-01-07T20:50:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.04,233.25,150724.0,2021-01-07T20:45:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.34,233.25,149912.0,2021-01-07T20:40:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.47,233.25,148610.0,2021-01-07T20:35:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.46,233.25,146539.0,2021-01-07T20:30:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.25,233.25,142727.0,2021-01-07T20:20:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.06,233.25,140468.0,2021-01-07T20:15:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.55,233.25,138411.0,2021-01-07T20:10:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.65,233.25,136375.0,2021-01-07T20:05:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.605,233.25,133442.0,2021-01-07T20:00:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.24,233.25,128581.0,2021-01-07T19:55:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.32,233.25,126075.0,2021-01-07T19:50:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.535,233.25,123080.0,2021-01-07T19:45:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.27,233.25,120317.0,2021-01-07T19:40:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.085,233.25,117034.0,2021-01-07T19:35:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.045,233.25,112877.0,2021-01-07T19:30:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.125,233.25,111061.0,2021-01-07T19:25:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.595,233.25,108513.0,2021-01-07T19:15:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.895,233.25,106363.0,2021-01-07T19:05:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.89,233.25,105075.0,2021-01-07T19:00:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.72,233.25,104141.0,2021-01-07T18:55:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.74,233.25,101046.0,2021-01-07T18:45:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.91,233.25,98555.0,2021-01-07T18:40:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.09,233.25,97504.0,2021-01-07T18:35:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.855,233.25,95950.0,2021-01-07T18:30:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.77,233.25,94490.0,2021-01-07T18:25:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.49,233.25,93512.0,2021-01-07T18:20:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.445,233.25,91949.0,2021-01-07T18:15:00+0000,AMGN,IEXG
232.99,235.355,231.4,234.66,233.25,90659.0,2021-01-07T18:10:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.03,233.25,88501.0,2021-01-07T18:05:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.13,233.25,86944.0,2021-01-07T18:00:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.045,233.25,86532.0,2021-01-07T17:55:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.1,233.25,85330.0,2021-01-07T17:50:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.11,233.25,82669.0,2021-01-07T17:45:00+0000,AMGN,IEXG
232.99,235.355,231.4,235.23,233.25,81197.0,2021-01-07T17:40:00+0000,AMGN,IEXG
232.99,235.33,231.4,235.23,233.25,79672.0,2021-01-07T17:35:00+0000,AMGN,IEXG
232.99,235.315,231.4,235.23,233.25,78702.0,2021-01-07T17:30:00+0000,AMGN,IEXG
232.99,235.315,231.4,234.895,233.25,77389.0,2021-01-07T17:25:00+0000,AMGN,IEXG
232.99,235.315,231.4,234.72,233.25,76878.0,2021-01-07T17:20:00+0000,AMGN,IEXG
232.99,235.315,231.4,234.79,233.25,74849.0,2021-01-07T17:15:00+0000,AMGN,IEXG
232.99,235.315,231.4,235.0,233.25,71892.0,2021-01-07T17:05:00+0000,AMGN,IEXG
232.99,235.315,231.4,235.28,233.25,69370.0,2021-01-07T17:00:00+0000,AMGN,IEXG
232.99,235.25,231.4,235.16,233.25,67427.0,2021-01-07T16:50:00+0000,AMGN,IEXG
232.99,235.23,231.4,235.21,233.25,64656.0,2021-01-07T16:40:00+0000,AMGN,IEXG
232.99,235.23,231.4,235.095,233.25,63607.0,2021-01-07T16:35:00+0000,AMGN,IEXG
232.99,235.23,231.4,234.66,233.25,62089.0,2021-01-07T16:30:00+0000,AMGN,IEXG
232.99,235.23,231.4,234.7,233.25,60855.0,2021-01-07T16:25:00+0000,AMGN,IEXG
232.99,235.23,231.4,234.69,233.25,59380.0,2021-01-07T16:20:00+0000,AMGN,IEXG
232.99,235.23,231.4,234.65,233.25,58452.0,2021-01-07T16:15:00+0000,AMGN,IEXG
232.99,235.23,231.4,234.54,233.25,57649.0,2021-01-07T16:10:00+0000,AMGN,IEXG
232.99,235.23,231.4,235.03,233.25,56239.0,2021-01-07T16:05:00+0000,AMGN,IEXG
232.99,235.22,231.4,234.75,233.25,49749.0,2021-01-07T16:00:00+0000,AMGN,IEXG
232.99,235.22,231.4,234.795,233.25,47543.0,2021-01-07T15:55:00+0000,AMGN,IEXG
232.99,235.22,231.4,235.165,233.25,44101.0,2021-01-07T15:50:00+0000,AMGN,IEXG
232.99,234.89,231.4,234.67,233.25,39848.0,2021-01-07T15:40:00+0000,AMGN,IEXG
232.99,234.57,231.4,234.47,233.25,38009.0,2021-01-07T15:35:00+0000,AMGN,IEXG
232.99,234.57,231.4,234.15,233.25,34604.0,2021-01-07T15:30:00+0000,AMGN,IEXG
232.99,234.57,231.4,233.725,233.25,32664.0,2021-01-07T15:25:00+0000,AMGN,IEXG
232.99,234.57,231.4,234.11,233.25,29719.0,2021-01-07T15:20:00+0000,AMGN,IEXG
232.99,234.405,231.4,234.1,233.25,27781.0,2021-01-07T15:15:00+0000,AMGN,IEXG
232.99,233.945,231.4,233.94,233.25,26092.0,2021-01-07T15:10:00+0000,AMGN,IEXG
232.99,233.52,231.4,233.49,233.25,24249.0,2021-01-07T15:05:00+0000,AMGN,IEXG
232.99,233.45,231.4,232.94,233.25,22598.0,2021-01-07T15:00:00+0000,AMGN,IEXG
232.99,233.45,231.4,232.81,233.25,16149.0,2021-01-07T14:50:00+0000,AMGN,IEXG
232.99,233.37,231.4,233.325,233.25,5955.0,2021-01-07T14:45:00+0000,AMGN,IEXG
232.99,232.99,231.4,232.65,233.25,5211.0,2021-01-07T14:40:00+0000,AMGN,IEXG
232.99,232.99,231.4,232.08,233.25,2772.0,2021-01-07T14:35:00+0000,AMGN,IEXG
232.99,232.99,231.86,231.86,233.25,104.0,2021-01-07T14:30:00+0000,AMGN,IEXG
232.99,232.99,232.99,232.99,233.25,35.0,2021-01-07T13:30:00+0000,AMGN,IEXG
225.0,233.53,225.0,233.25,227.76,3755069.0,2021-01-07T02:00:00+0000,AMGN,IEXG
225.04,233.19,224.99,233.06,227.76,209580.0,2021-01-06T20:55:00+0000,AMGN,IEXG
225.04,232.42,224.99,231.79,227.76,201925.0,2021-01-06T20:50:00+0000,AMGN,IEXG
225.04,232.42,224.99,231.23,227.76,196605.0,2021-01-06T20:45:00+0000,AMGN,IEXG
225.04,232.42,224.99,231.43,227.76,189971.0,2021-01-06T20:35:00+0000,AMGN,IEXG
225.04,232.42,224.99,232.38,227.76,183657.0,2021-01-06T20:30:00+0000,AMGN,IEXG
225.04,232.13,224.99,231.76,227.76,179180.0,2021-01-06T20:25:00+0000,AMGN,IEXG
225.04,232.13,224.99,231.84,227.76,174545.0,2021-01-06T20:20:00+0000,AMGN,IEXG
225.04,232.13,224.99,231.71,227.76,171865.0,2021-01-06T20:15:00+0000,AMGN,IEXG
225.04,232.13,224.99,231.91,227.76,166749.0,2021-01-06T20:10:00+0000,AMGN,IEXG
225.04,232.13,224.99,231.71,227.76,163711.0,2021-01-06T20:05:00+0000,AMGN,IEXG
225.04,232.13,224.99,231.84,227.76,161949.0,2021-01-06T20:00:00+0000,AMGN,IEXG
225.04,232.125,224.99,231.8,227.76,159294.0,2021-01-06T19:55:00+0000,AMGN,IEXG
225.04,232.125,224.99,231.595,227.76,156579.0,2021-01-06T19:50:00+0000,AMGN,IEXG
225.04,232.03,224.99,232.0,227.76,154392.0,2021-01-06T19:45:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.18,227.76,152741.0,2021-01-06T19:40:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.29,227.76,150516.0,2021-01-06T19:35:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.045,227.76,146123.0,2021-01-06T19:30:00+0000,AMGN,IEXG
225.04,231.8,224.99,230.99,227.76,143871.0,2021-01-06T19:25:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.28,227.76,142367.0,2021-01-06T19:20:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.32,227.76,140174.0,2021-01-06T19:15:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.48,227.76,138407.0,2021-01-06T19:10:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.475,227.76,136206.0,2021-01-06T19:05:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.48,227.76,132841.0,2021-01-06T18:55:00+0000,AMGN,IEXG
225.04,231.8,224.99,231.68,227.76,128811.0,2021-01-06T18:45:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.55,227.76,126832.0,2021-01-06T18:40:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.5,227.76,125981.0,2021-01-06T18:35:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.305,227.76,124773.0,2021-01-06T18:30:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.22,227.76,122730.0,2021-01-06T18:25:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.965,227.76,116851.0,2021-01-06T18:20:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.23,227.76,109625.0,2021-01-06T18:15:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.98,227.76,107725.0,2021-01-06T18:10:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.165,227.76,106058.0,2021-01-06T18:05:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.185,227.76,103633.0,2021-01-06T18:00:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.34,227.76,102201.0,2021-01-06T17:55:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.12,227.76,100278.0,2021-01-06T17:50:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.845,227.76,97370.0,2021-01-06T17:40:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.9,227.76,95534.0,2021-01-06T17:35:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.78,227.76,93944.0,2021-01-06T17:30:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.615,227.76,91586.0,2021-01-06T17:25:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.89,227.76,89878.0,2021-01-06T17:20:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.56,227.76,88422.0,2021-01-06T17:15:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.57,227.76,86469.0,2021-01-06T17:10:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.6,227.76,84087.0,2021-01-06T17:00:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.81,227.76,83157.0,2021-01-06T16:55:00+0000,AMGN,IEXG
225.04,231.74,224.99,230.95,227.76,82132.0,2021-01-06T16:50:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.2,227.76,78594.0,2021-01-06T16:45:00+0000,AMGN,IEXG
225.04,231.74,224.99,231.13,227.76,76410.0,2021-01-06T16:40:00+0000,AMGN,IEXG
225.04,231.695,224.99,231.465,227.76,74009.0,2021-01-06T16:35:00+0000,AMGN,IEXG
225.04,230.98,224.99,230.98,227.76,70889.0,2021-01-06T16:30:00+0000,AMGN,IEXG
225.04,230.39,224.99,230.18,227.76,63178.0,2021-01-06T16:20:00+0000,AMGN,IEXG
225.04,230.055,224.99,229.92,227.76,58487.0,2021-01-06T16:10:00+0000,AMGN,IEXG
225.04,230.055,224.99,229.87,227.76,56991.0,2021-01-06T16:05:00+0000,AMGN,IEXG
225.04,229.8,224.99,229.5,227.76,51511.0,2021-01-06T16:00:00+0000,AMGN,IEXG
225.04,229.8,224.99,229.55,227.76,50215.0,2021-01-06T15:55:00+0000,AMGN,IEXG
225.04,229.77,224.99,229.73,227.76,48449.0,2021-01-06T15:50:00+0000,AMGN,IEXG
225.04,229.335,224.99,228.93,227.76,44760.0,2021-01-06T15:40:00+0000,AMGN,IEXG
225.04,229.335,224.99,228.93,227.76,41755.0,2021-01-06T15:35:00+0000,AMGN,IEXG
225.04,229.335,224.99,228.85,227.76,39263.0,2021-01-06T15:30:00+0000,AMGN,IEXG
225.04,229.335,224.99,229.12,227.76,38059.0,2021-01-06T15:25:00+0000,AMGN,IEXG
225.04,229.335,224.99,228.99,227.76,36307.0,2021-01-06T15:20:00+0000,AMGN,IEXG
225.04,228.77,224.99,228.77,227.76,33016.0,2021-01-06T15:10:00+0000,AMGN,IEXG
225.04,228.76,224.99,228.39,227.76,31346.0,2021-01-06T15:05:00+0000,AMGN,IEXG
225.04,228.75,224.99,228.75,227.76,30223.0,2021-01-06T15:00:00+0000,AMGN,IEXG
225.04,228.375,224.99,228.25,227.76,26948.0,2021-01-06T14:55:00+0000,AMGN,IEXG
225.04,227.23,224.99,227.05,227.76,17743.0,2021-01-06T14:50:00+0000,AMGN,IEXG
225.04,226.97,224.99,226.74,227.76,16513.0,2021-01-06T14:45:00+0000,AMGN,IEXG
225.04,226.91,224.99,226.8,227.76,12116.0,2021-01-06T14:40:00+0000,AMGN,IEXG
225.04,226.51,224.99,226.51,227.76,6682.0,2021-01-06T14:35:00+0000,AMGN,IEXG
225.04,226.45,224.99,226.42,227.76,671.0,2021-01-06T14:30:00+0000,AMGN,IEXG
226.94,228.895,224.35,227.76,226.66,2494194.0,2021-01-06T02:00:00+0000,AMGN,IEXG
226.94,228.89,224.385,227.65,226.66,130359.0,2021-01-05T20:55:00+0000,AMGN,IEXG
226.94,228.89,224.385,227.72,226.66,128165.0,2021-01-05T20:50:00+0000,AMGN,IEXG
226.94,228.89,224.385,227.745,226.66,126933.0,2021-01-05T20:45:00+0000,AMGN,IEXG
226.94,228.89,224.385,227.725,226.66,125141.0,2021-01-05T20:40:00+0000,AMGN,IEXG
226.94,228.89,224.385,227.88,226.66,123376.0,2021-01-05T20:35:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.505,232.53,41157.0,2021-02-19T17:20:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.93,232.53,40429.0,2021-02-19T17:15:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.645,232.53,39660.0,2021-02-19T17:10:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.845,232.53,38775.0,2021-02-19T17:05:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.32,232.53,37944.0,2021-02-19T17:00:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.46,232.53,36796.0,2021-02-19T16:50:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.87,232.53,36324.0,2021-02-19T16:45:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.61,232.53,35249.0,2021-02-19T16:35:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.76,232.53,33127.0,2021-02-19T16:30:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.8,232.53,32227.0,2021-02-19T16:25:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.74,232.53,31645.0,2021-02-19T16:15:00+0000,AMGN,IEXG
232.895,233.02,230.9,232.99,232.53,30898.0,2021-02-19T16:10:00+0000,AMGN,IEXG
232.895,232.985,230.9,232.75,232.53,28772.0,2021-02-19T16:00:00+0000,AMGN,IEXG
232.895,232.985,230.9,232.51,232.53,28499.0,2021-02-19T15:55:00+0000,AMGN,IEXG
232.895,232.985,230.9,232.65,232.53,24306.0,2021-02-19T15:45:00+0000,AMGN,IEXG
232.895,232.93,230.9,232.9,232.53,23316.0,2021-02-19T15:40:00+0000,AMGN,IEXG
232.895,232.93,230.9,232.4,232.53,20718.0,2021-02-19T15:20:00+0000,AMGN,IEXG
232.895,232.93,230.9,232.62,232.53,18940.0,2021-02-19T15:15:00+0000,AMGN,IEXG
232.895,232.93,230.9,232.13,232.53,16749.0,2021-02-19T15:10:00+0000,AMGN,IEXG
232.895,232.93,230.9,231.87,232.53,14280.0,2021-02-19T15:05:00+0000,AMGN,IEXG
232.895,232.93,230.9,231.8,232.53,11298.0,2021-02-19T15:00:00+0000,AMGN,IEXG
232.895,232.93,231.13,231.44,232.53,9455.0,2021-02-19T14:50:00+0000,AMGN,IEXG
232.895,232.93,231.6,231.6,232.53,7764.0,2021-02-19T14:45:00+0000,AMGN,IEXG
232.895,232.93,231.61,231.74,232.53,3269.0,2021-02-19T14:35:00+0000,AMGN,IEXG
232.895,232.895,232.895,232.895,232.53,5.0,2021-02-19T14:30:00+0000,AMGN,IEXG
235.43,235.43,232.3,232.53,235.61,1945501.0,2021-02-19T02:00:00+0000,AMGN,IEXG
235.38,235.38,232.64,232.84,235.61,101317.0,2021-02-18T20:55:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.075,235.61,98765.0,2021-02-18T20:50:00+0000,AMGN,IEXG
235.38,235.38,232.64,232.965,235.61,95555.0,2021-02-18T20:45:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.15,235.61,92652.0,2021-02-18T20:40:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.4,235.61,91379.0,2021-02-18T20:35:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.49,235.61,89890.0,2021-02-18T20:30:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.5,235.61,87594.0,2021-02-18T20:25:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.92,235.61,78404.0,2021-02-18T20:05:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.95,235.61,76724.0,2021-02-18T20:00:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.995,235.61,74371.0,2021-02-18T19:55:00+0000,AMGN,IEXG
235.38,235.38,232.64,233.955,235.61,72654.0,2021-02-18T19:50:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.0,235.61,72204.0,2021-02-18T19:45:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.23,235.61,70466.0,2021-02-18T19:40:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.44,235.61,69288.0,2021-02-18T19:35:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.43,235.61,67608.0,2021-02-18T19:25:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.47,235.61,66766.0,2021-02-18T19:20:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.69,235.61,65894.0,2021-02-18T19:15:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.735,235.61,65593.0,2021-02-18T19:10:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.64,235.61,64405.0,2021-02-18T19:05:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.24,235.61,63102.0,2021-02-18T19:00:00+0000,AMGN,IEXG
235.38,235.38,232.64,234.29,235.61,62366.0,2021-02-18T18:55:00+0000,AMGN,IEXG
